"analysis_id","draw","replicate","estimand","regime","sites","pooled_sites","pooled_population_share","unweighted_takeup","population_weighted_takeup","expected_takers","population_mean_distance_km","population_p90_distance_km","site_cost","signal_cost","travel_cost","total_cost","target_rate","target_slack_takers","roundtrip_participant_km","taker_mean_distance_km"
"baseline-posterior",11,11,"population","bracelet",87,43,0.627649606463166,0.295930329491794,0.313149984037764,30078.6822667953,1.60835351470058,3.27297399145503,87,0,0,87,0.312497349788663,62.6868248946339,72874.0259853555,1.21138993621744
"baseline-posterior",11,11,"legacy","control",106,29,0.465277777777778,0.313056361932839,0.313056361932839,45.0801161183288,1.25339703308763,3.20573768696429,106,0,0,106,0.311992707637414,0.153166218541202,69.9538527747181,0.775883679969893
"baseline-posterior",11,11,"legacy","bracelet",91,39,0.638888888888889,0.312861183812905,0.312861183812905,45.0520104690584,1.60838309670396,3.2766433130779,91,0,0,91,0.311992707637414,0.125060569270744,109.955003332425,1.22031183722579
"baseline-posterior",12,12,"population","control",102,35,0.448642402032233,0.316429346673269,0.34477418338933,33116.249862912,1.22536025103384,3.13398607852492,102,0,0,102,0.343145838579687,156.405775655912,53066.2377523338,0.801211459208195
"baseline-posterior",12,12,"population","bracelet",78,51,0.753841669095906,0.329005079914225,0.343525076572283,32996.2706549209,1.88012237225117,3.27297399145503,78,0,0,78,0.343145838579687,36.4265676648647,104632.6245043,1.58552197608271
"baseline-posterior",12,12,"legacy","control",107,29,0.458333333333333,0.345379146871502,0.345379146871502,49.7345971494963,1.22889330548348,3.20573768696429,107,0,0,107,0.342593701566014,0.401104123990322,76.7014233560615,0.771107315150317
"baseline-posterior",12,12,"legacy","bracelet",81,46,0.756944444444444,0.343707091462709,0.343707091462709,49.49382117063,1.87179012160184,3.20998882267476,81,0,0,81,0.342593701566014,0.160328145124026,158.116395820129,1.59733469835581
"baseline-posterior",13,13,"population","control",101,34,0.442354141506684,0.2956784523669,0.323809558962632,31102.5557574788,1.24736100170387,3.18966975273969,101,0,0,101,0.322970146276873,80.6272672925297,49537.7259659943,0.796361018564892
"baseline-posterior",13,13,"population","bracelet",80,48,0.718975138466664,0.308429319097621,0.323763776043629,31098.1582165426,1.81865363719062,3.27430809299554,80,0,0,80,0.322970146276873,76.2297263563814,91766.3633204779,1.47543083872509
"baseline-posterior",13,13,"legacy","control",106,29,0.465277777777778,0.324051420214851,0.324051420214851,46.6634045109385,1.25339703308763,3.20573768696429,106,0,0,106,0.322432197834973,0.233168022702323,71.4277051163756,0.765350341075437
"baseline-posterior",13,13,"legacy","bracelet",83,45,0.736111111111111,0.323113830214122,0.323113830214122,46.5283915508335,1.81805130816901,3.2766433130779,83,0,0,83,0.322432197834973,0.0981550625973568,139.389001117879,1.49789189430278
"baseline-posterior",14,14,"population","control",101,34,0.44157331445467,0.295306860785702,0.325793001321152,31293.0693628993,1.24984786677158,3.20578151406565,101,0,0,101,0.324278608910331,145.460419844221,48943.4504548063,0.782017415537273
"baseline-posterior",14,14,"population","bracelet",71,54,0.865333361096073,0.318880272549838,0.324761801114299,31194.0205206307,2.20816440554225,3.33255225362183,71,0,0,71,0.324278608910331,46.4115775756109,120184.308675,1.92639978221971
"baseline-posterior",14,14,"legacy","control",106,30,0.472222222222222,0.325632539407304,0.325632539407304,46.8910856746518,1.25833574320406,3.13398607852492,106,0,0,106,0.323710834488848,0.276725508257769,70.4234515819628,0.750925795049698
"baseline-posterior",14,14,"legacy","bracelet",72,55,0.881944444444444,0.325504917683475,0.325504917683475,46.8727081464204,2.186811761858,3.32025458669387,72,0,0,72,0.323710834488848,0.258347980026315,182.054715037499,1.94201191094825
"baseline-posterior",15,15,"population","control",101,34,0.442354141506684,0.295929393336411,0.3243377432781,31153.2889173481,1.24736100170387,3.18966975273969,101,0,0,101,0.323734333020727,57.9587620412312,49404.200526362,0.792921104693551
"baseline-posterior",15,15,"population","bracelet",71,54,0.8668950152001,0.319015683384065,0.324143342155738,31134.616300743,2.2208386381462,3.33641391132272,71,0,0,71,0.323734333020727,39.2861454361519,123190.567735395,1.97835371641395
"baseline-posterior",15,15,"legacy","control",106,29,0.465277777777778,0.324524051721454,0.324524051721454,46.7314634478894,1.25339703308763,3.20573768696429,106,0,0,106,0.323193270130602,0.191632549082698,71.1859326239074,0.761648869645259
"baseline-posterior",15,15,"legacy","bracelet",72,55,0.881944444444444,0.325970073394329,0.325970073394329,46.9396905687834,2.186811761858,3.32025458669387,72,0,0,72,0.323193270130602,0.399859669976728,184.797978043587,1.96846182627463
"baseline-posterior",16,16,"population","control",101,34,0.442354141506684,0.313688889879185,0.343948719600363,33036.9624150541,1.24736100170387,3.18966975273969,101,0,0,101,0.34294364755332,96.5391802625818,52249.654686206,0.790775707974853
"baseline-posterior",16,16,"population","bracelet",76,51,0.780285678590763,0.330443173597467,0.344099432196453,33051.4386613337,1.95170201634761,3.27297399145503,76,0,0,76,0.34294364755332,111.01542654221,107644.170272615,1.62843395979834
"baseline-posterior",16,16,"legacy","control",106,29,0.465277777777778,0.343996513354436,0.343996513354436,49.5354979230388,1.25497327508442,3.20573768696429,106,0,0,106,0.342362489113649,0.235299490673306,75.2762063475815,0.759820830554029
"baseline-posterior",16,16,"legacy","bracelet",79,49,0.791666666666667,0.343662728410939,0.343662728410939,49.4874328911753,1.95061647357901,3.30904136595917,79,0,0,79,0.342362489113649,0.187234458809783,162.826946262325,1.64513429723045
"baseline-posterior",17,17,"population","control",102,36,0.446633073751718,0.311300367997551,0.337697407304867,32436.5113664471,1.22240534573548,3.12435248609775,102,0,0,102,0.336329767138483,131.364573261555,55042.1895393217,0.848460380302462
"baseline-posterior",17,17,"population","bracelet",80,50,0.738235539082997,0.323359428601033,0.338083233250296,32473.5707201575,1.82374200500113,3.23465370020018,80,0,0,80,0.336329767138483,168.423926971893,98030.0114956548,1.50938146501401
"baseline-posterior",17,17,"legacy","control",107,29,0.458333333333333,0.338304321676845,0.338304321676845,48.7158223214657,1.22980607934852,3.12922663651524,107,0,0,107,0.335850854579833,0.353299261969781,78.527412154144,0.805974408437137
"baseline-posterior",17,17,"legacy","bracelet",83,46,0.743055555555556,0.336770095145646,0.336770095145646,48.494893700973,1.83688478017092,3.28719386956715,83,0,0,83,0.335850854579833,0.132370641477017,148.588189828824,1.53199830424458
"baseline-posterior",18,18,"population","control",101,34,0.442354141506684,0.301561531908698,0.329923189768031,31689.7822235989,1.24736100170387,3.18966975273969,101,0,0,101,0.328710598736583,116.471793752669,50747.7252631344,0.800695392998682
"baseline-posterior",18,18,"population","bracelet",74,53,0.829977512180902,0.32169551979249,0.330782797501238,31772.3492655889,2.05452773234531,3.28719386956715,74,0,0,74,0.328710598736583,199.038835742649,111020.408925415,1.74712307228814
"baseline-posterior",18,18,"legacy","control",106,29,0.465277777777778,0.330028617588849,0.330028617588849,47.5241209327943,1.25359969660537,3.13398607852492,106,0,0,106,0.3281647839963,0.268392037326997,73.422224480041,0.772473251886871
"baseline-posterior",18,18,"legacy","bracelet",75,52,0.840277777777778,0.329235526008048,0.329235526008048,47.4099157451589,2.06226180189566,3.28719386956715,75,0,0,75,0.3281647839963,0.154186849691676,169.624967578578,1.78891867779684
"baseline-posterior",19,19,"population","control",101,34,0.442354141506684,0.297129418676457,0.326409549873945,31352.2900844921,1.24736100170387,3.18966975273969,101,0,0,101,0.325521061513084,85.3410840373763,49045.7521837172,0.782171765627685
"baseline-posterior",19,19,"population","bracelet",81,47,0.702858868113105,0.3082908078353,0.325960248555332,31309.1337942368,1.79774779770305,3.27430809299554,81,0,0,81,0.325521061513084,42.1847937820166,88395.7169486464,1.41166021279257
"baseline-posterior",19,19,"legacy","control",106,29,0.465277777777778,0.326540845307743,0.326540845307743,47.0218817243149,1.25339703308763,3.20573768696429,106,0,0,106,0.32495773997448,0.227967167989881,70.5189993884648,0.749853013134516
"baseline-posterior",19,19,"legacy","bracelet",84,44,0.722222222222222,0.32568370001841,0.32568370001841,46.898452802651,1.79088254025524,3.2766433130779,84,0,0,84,0.32495773997448,0.104538246325951,134.293399656098,1.43174658896751
"baseline-posterior",20,20,"population","control",101,34,0.442354141506684,0.302411129053819,0.330416045957805,31737.122046339,1.24736100170387,3.18966975273969,101,0,0,101,0.329166739253637,119.998407548683,51208.5403123826,0.806760931845262
"baseline-posterior",20,20,"population","bracelet",72,54,0.849175446633074,0.324330999682137,0.331285434441378,31820.6285489632,2.15254669900311,3.35756390029317,72,0,0,72,0.329166739253637,203.504910172855,120196.523991508,1.88865728730906
"baseline-posterior",20,20,"legacy","control",106,30,0.472222222222222,0.330789137508469,0.330789137508469,47.6336358012195,1.25192604729911,3.13398607852492,106,0,0,106,0.328628187854918,0.311176750111329,74.1671991713209,0.778517091166722
"baseline-posterior",20,20,"legacy","bracelet",73,54,0.868055555555556,0.33062409378666,0.33062409378666,47.6098695052791,2.14969119281739,3.28823661605997,73,0,0,73,0.328628187854918,0.287410454170924,183.459268285518,1.9266936686854
"baseline-posterior",21,21,"population","control",102,32,0.429080081622454,0.308720605482713,0.336207070580045,32293.3615433544,1.23103285010531,3.18460428668241,102,0,0,102,0.334820322859048,133.19989209716,51022.2875413054,0.789981053424974
"baseline-posterior",21,21,"population","bracelet",82,46,0.688824803231583,0.320893524762724,0.336067708713861,32279.9755573838,1.76088697460797,3.28719386956715,82,0,0,82,0.334820322859048,119.813906126514,91035.5545045051,1.41009329983339
"baseline-posterior",21,21,"legacy","control",107,28,0.451388888888889,0.336697215831661,0.336697215831661,48.4843990797592,1.23172863782725,3.20573768696429,107,0,0,107,0.334283348576807,0.34759688469893,74.2272703734187,0.76547582090593
"baseline-posterior",21,21,"legacy","bracelet",85,43,0.708333333333333,0.335314917893981,0.335314917893981,48.2853481767333,1.76201516538771,3.2766433130779,85,0,0,85,0.334283348576807,0.148545981673045,138.33551924226,1.43247925577679
"baseline-posterior",22,22,"population","control",102,33,0.432130512638987,0.303222919420409,0.331998669845395,31889.1362359899,1.23528404820738,3.18460428668241,102,0,0,102,0.330494586896299,144.470175426613,50139.7771659646,0.786157655618421
"baseline-posterior",22,22,"population","bracelet",81,46,0.694613334443843,0.316038762574758,0.331861641710185,31875.9744095467,1.80005189429371,3.2766433130779,81,0,0,81,0.330494586896299,131.308348983355,92713.1170944528,1.45427894851562
"baseline-posterior",22,22,"legacy","control",106,29,0.465277777777778,0.330444113110111,0.330444113110111,47.5839522878559,1.25238167879258,3.20573768696429,106,0,0,106,0.329948061519541,0.0714314290420219,72.7818534583913,0.76477310058339
"baseline-posterior",22,22,"legacy","bracelet",84,44,0.722222222222222,0.331090910993006,0.331090910993006,47.6770911829928,1.79894684023851,3.2766433130779,84,0,0,84,0.329948061519541,0.164570324178932,141.357575632128,1.48244756679444
"baseline-posterior",23,23,"population","control",102,33,0.429819264565027,0.307421558291676,0.333967617639555,32078.2576095145,1.22789267945487,3.18966975273969,102,0,0,102,0.332529488662776,138.135164477553,52121.1800456783,0.812406656872457
"baseline-posterior",23,23,"population","bracelet",72,54,0.857837421396743,0.327608292740361,0.332958631795952,31981.3425012648,2.18215272865903,3.33255225362183,72,0,0,72,0.332529488662776,41.2200562278304,124652.400198226,1.94883001226881
"baseline-posterior",23,23,"legacy","control",107,29,0.458333333333333,0.334067742904382,0.334067742904382,48.105754978231,1.22980607934852,3.12922663651524,107,0,0,107,0.332038733026618,0.292177422398034,75.9174111925688,0.78906786960233
"baseline-posterior",23,23,"legacy","bracelet",72,55,0.881944444444444,0.332081050824031,0.332081050824031,47.8196713186605,2.186811761858,3.32025458669387,72,0,0,72,0.332038733026618,0.00609376282756813,189.936789418427,1.98596920661298
"baseline-posterior",24,24,"population","control",101,34,0.442354141506684,0.299517388917669,0.328320496806546,31535.8403592624,1.24736100170387,3.18966975273969,101,0,0,101,0.327666890469112,62.7801959231983,49968.5704457709,0.792250497791073
"baseline-posterior",24,24,"population","bracelet",73,54,0.833204930662558,0.320296349896964,0.329709234453719,31669.2313877487,2.08574781477792,3.28719386956715,73,0,0,73,0.327666890469112,196.171224409478,114962.110458431,1.81504421517007
"baseline-posterior",24,24,"legacy","control",106,29,0.465277777777778,0.328495183275735,0.328495183275735,47.3033063917058,1.25339703308763,3.20573768696429,106,0,0,106,0.327117352743099,0.198407596699546,71.9856845674794,0.760894851317428
"baseline-posterior",24,24,"legacy","bracelet",74,53,0.854166666666667,0.327913000587259,0.327913000587259,47.2194720845653,2.1020671452199,3.29489158085168,74,0,0,74,0.327117352743099,0.114573289559026,175.035122543173,1.8534210021419
"baseline-posterior",25,25,"population","control",102,34,0.434337650439345,0.317564419003292,0.346459648013756,33278.1421110173,1.22553007863124,3.18966975273969,102,0,0,102,0.345882382805814,55.4474777532741,54190.5544254502,0.814206427820822
"baseline-posterior",25,25,"population","bracelet",79,51,0.744659142964228,0.332339868282946,0.346594417498554,33291.0869895711,1.84597993428032,3.27297399145503,79,0,0,79,0.345882382805814,68.3923563070784,105071.370391146,1.57807058724247
"baseline-posterior",25,25,"legacy","control",107,29,0.458333333333333,0.346063649853699,0.346063649853699,49.8331655789327,1.22980607934852,3.12922663651524,107,0,0,107,0.345376148745237,0.099000159618555,78.2452401637606,0.785071942096725
"baseline-posterior",25,25,"legacy","bracelet",82,46,0.75,0.346447348643107,0.346447348643107,49.8884182046075,1.84547306239103,3.2766433130779,82,0,0,82,0.345376148745237,0.154252785293366,158.142897043921,1.58496603756136
"baseline-posterior",26,26,"population","control",102,34,0.442364552534044,0.304433869654333,0.327627855301621,31469.3107574313,1.22464822474999,3.12435248609775,102,0,0,102,0.326348971709741,122.839326767295,51271.1250361928,0.814621035576468
"baseline-posterior",26,26,"population","bracelet",74,54,0.825313371923541,0.318356108314926,0.326503950282484,31361.3574325331,2.03437262013396,3.27297399145503,74,0,0,74,0.326348971709741,14.8860018690757,113695.982213975,1.81267635590338
"baseline-posterior",26,26,"legacy","control",107,30,0.465277777777778,0.327926858293485,0.327926858293485,47.2214675942618,1.2277498091258,3.12922663651524,107,0,0,107,0.325846190654032,0.299616140081191,74.2408738503527,0.786092402805521
"baseline-posterior",26,26,"legacy","bracelet",76,51,0.826388888888889,0.326841574544065,0.326841574544065,47.0651867343454,2.02667599309993,3.28719386956715,76,0,0,76,0.325846190654032,0.143335280164735,171.036306347033,1.81701506160413
"baseline-posterior",27,27,"population","control",102,34,0.437336026319077,0.293942576187207,0.32119617662041,30851.5351567436,1.23083342125575,3.18421585683802,102,0,0,102,0.319716463559272,142.129398948462,49287.0569820497,0.798778030520085
"baseline-posterior",27,27,"population","bracelet",73,54,0.833204930662558,0.313313600706844,0.321244037619202,30856.1323013996,2.08553330234573,3.28719386956715,73,0,0,73,0.319716463559272,146.726543604451,114520.800012304,1.85572188525893
"baseline-posterior",27,27,"legacy","control",106,29,0.465277777777778,0.319310518658108,0.319310518658108,45.9807146867676,1.25238167879258,3.20573768696429,106,0,0,106,0.319202162988556,0.0156032164155135,71.3595321284094,0.775972411635278
"baseline-posterior",27,27,"legacy","bracelet",74,53,0.854166666666667,0.319958694580379,0.319958694580379,46.0740520195745,2.1020671452199,3.29489158085168,74,0,0,74,0.319202162988556,0.108940549222453,174.148831179925,1.88987969959684
"baseline-posterior",28,28,"population","control",101,34,0.446133344438429,0.288165631669876,0.318224230071653,30566.0737468424,1.25443497381069,3.18966975273969,101,0,0,101,0.316682777208051,148.05963045474,46140.4125897941,0.754765119196255
"baseline-posterior",28,28,"population","bracelet",73,55,0.846989130887436,0.309620889336989,0.317411880428507,30488.045938919,2.12357958100523,3.33255225362183,73,0,0,73,0.316682777208051,70.0318225313058,111398.679788587,1.82692390341723
"baseline-posterior",28,28,"legacy","control",105,30,0.479166666666667,0.316364936403448,0.316364936403448,45.5565508420965,1.27757645550397,3.20578151406565,105,0,0,105,0.316086148430115,0.0401454681599489,66.5363559345212,0.730261122765227
"baseline-posterior",28,28,"legacy","bracelet",74,53,0.854166666666667,0.317780427150078,0.317780427150078,45.7603815096113,2.10860723164124,3.30904136595917,74,0,0,74,0.316086148430115,0.2439761356747,168.497201174285,1.84108169136325
"baseline-posterior",29,29,"population","control",102,34,0.437148627826594,0.321597290787078,0.34573611528711,33208.6453455575,1.22239917359965,3.13398607852492,102,0,0,102,0.345424422465936,29.9387188594701,55929.7952341522,0.842096909587343
"baseline-posterior",29,29,"population","bracelet",77,51,0.768146420688794,0.336584816842534,0.347642775509294,33391.7838732187,1.91672863509753,3.27297399145503,77,0,0,77,0.345424422465936,213.077246520654,111858.383104997,1.67493871441099
"baseline-posterior",29,29,"legacy","control",107,29,0.458333333333333,0.345716651334119,0.345716651334119,49.7831977921131,1.22980607934852,3.12922663651524,107,0,0,107,0.344951919056128,0.110121448030718,80.4915628928702,0.808420977987296
"baseline-posterior",29,29,"legacy","bracelet",79,49,0.791666666666667,0.34598327470967,0.34598327470967,49.8215915581925,1.93586832266263,3.22681435575817,79,0,0,79,0.344951919056128,0.148515214110091,170.226184214323,1.70835755031526
"baseline-posterior",30,30,"population","control",100,34,0.449589805522009,0.282505819235185,0.314515584492372,30209.8509216613,1.27146427741202,3.20578151406565,100,0,0,100,0.314068022951761,42.9891810987574,44970.9535290443,0.744309424857155
"baseline-posterior",30,30,"population","bracelet",71,56,0.885343355682339,0.325223333913029,0.324096942261328,31130.1594980851,2.66534767708251,3.33641391132272,71,0,0,71,0.314068022951761,963.297757522505,160979.033098611,2.58557995998243
"baseline-posterior",30,30,"legacy","control",105,30,0.479166666666667,0.315189895899809,0.315189895899809,45.3873450095725,1.27757645550397,3.20578151406565,105,0,0,105,0.313428940928141,0.253577515920135,63.9743211696799,0.70475945614562
"baseline-posterior",30,30,"legacy","bracelet",71,56,0.895833333333333,0.326544712774216,0.326544712774216,47.0224386394871,2.62546233104495,3.34212040848236,71,0,0,71,0.313428940928141,1.88867114583473,238.804910705332,2.53926548276459
"baseline-posterior",31,31,"population","control",102,33,0.43288010660892,0.305498265198,0.332923637776103,31977.9812556702,1.22568725644614,3.18460428668241,102,0,0,102,0.330133927043122,267.957295324246,50294.54103667,0.786393309736398
"baseline-posterior",31,31,"population","bracelet",71,56,0.885343355682339,0.331064161072779,0.330136854605503,31710.3051585677,2.64674496551655,3.33255225362183,71,0,0,71,0.330133927043122,0.281198221775412,163201.328850056,2.57331690808344
"baseline-posterior",31,31,"legacy","control",106,29,0.465277777777778,0.330120120358653,0.330120120358653,47.537297331646,1.25238167879258,3.20573768696429,106,0,0,106,0.329591739473816,0.076086847416434,72.9986913090968,0.767804391568776
"baseline-posterior",31,31,"legacy","bracelet",71,56,0.895833333333333,0.331301183729007,0.331301183729007,47.707370456977,2.62546233104495,3.34212040848236,71,0,0,71,0.329591739473816,0.246159972747428,243.256049146769,2.54945982996632
"baseline-posterior",32,32,"population","control",101,34,0.442354141506684,0.300455680359792,0.328017723477065,31506.758375419,1.24736100170387,3.18966975273969,101,0,0,101,0.327324160484945,66.6181125190342,51102.4510709457,0.810976020795825
"baseline-posterior",32,32,"population","bracelet",77,49,0.753362761837338,0.31315857052963,0.328160878546915,31520.5087061882,1.92088566986667,3.2766433130779,77,0,0,77,0.327324160484945,80.3684432882619,97112.8239803644,1.5404704423647
"baseline-posterior",32,32,"legacy","control",106,29,0.465277777777778,0.32814615222195,0.32814615222195,47.2530459199608,1.25555840455755,3.20573768696429,106,0,0,106,0.326800194903065,0.193817853919541,73.5990451760955,0.778775671950975
"baseline-posterior",32,32,"legacy","bracelet",80,47,0.770833333333333,0.328251741178435,0.328251741178435,47.2682507296947,1.90218545740385,3.20998882267476,80,0,0,80,0.326800194903065,0.2090226636534,148.722679931254,1.57317731918756
"baseline-posterior",33,33,"population","control",101,34,0.442354141506684,0.305495724245505,0.333806033286663,32062.7371092506,1.24736100170387,3.18966975273969,101,0,0,101,0.333534015454942,26.1278567724476,51778.1593937342,0.807450705429567
"baseline-posterior",33,33,"population","bracelet",71,57,0.895317119893391,0.334357944545216,0.333547843752119,32037.9374880785,2.61481009515163,3.32829369418776,71,0,0,71,0.333534015454942,1.32823560042016,162724.860690999,2.53956517568507
"baseline-posterior",33,33,"legacy","control",106,30,0.472222222222222,0.333973046208956,0.333973046208956,48.0921186540896,1.25192604729911,3.13398607852492,106,0,0,106,0.332999381417854,0.140207729918743,74.9721408055194,0.779463900777263
"baseline-posterior",33,33,"legacy","bracelet",71,57,0.902777777777778,0.333529919619124,0.333529919619124,48.0283084251538,2.61550588612319,3.3420945492933,71,0,0,71,0.332999381417854,0.0763975009829423,243.793493329764,2.53801873648835
"baseline-posterior",34,34,"population","control",101,34,0.442354141506684,0.310831282255831,0.339069790313084,32568.3314991523,1.24736100170387,3.18966975273969,101,0,0,101,0.338644536898083,40.8464410176603,53094.613036778,0.815126391079627
"baseline-posterior",34,34,"population","bracelet",78,51,0.762961729063424,0.32715685322818,0.340320200554068,32688.4359036194,1.89068570899895,3.27430809299554,78,0,0,78,0.338644536898083,160.950845484676,103427.487158324,1.58201951698264
"baseline-posterior",34,34,"legacy","control",106,29,0.465277777777778,0.339301758204329,0.339301758204329,48.8594531814234,1.25129245739263,3.12922663651524,106,0,0,106,0.338110573565254,0.171530588026869,76.8800076895032,0.786746501276169
"baseline-posterior",34,34,"legacy","bracelet",80,47,0.770833333333333,0.338787522501228,0.338787522501228,48.7854032401768,1.90169146782749,3.22681435575817,80,0,0,80,0.338110573565254,0.0974806467803262,157.462178135214,1.61382470654191
"baseline-posterior",35,35,"population","control",102,35,0.442874692874693,0.306570653561081,0.335438585685267,32219.5470322413,1.22346353609072,3.13398607852492,102,0,0,102,0.333187808152102,216.191683615569,52006.6223343703,0.807066317262756
"baseline-posterior",35,35,"population","bracelet",75,52,0.798796485237163,0.322554201916703,0.3342627583878,32106.6064686649,1.99200065402294,3.27297399145503,75,0,0,75,0.333187808152102,103.251120039211,108744.054428283,1.69348408923899
"baseline-posterior",35,35,"legacy","control",106,29,0.465277777777778,0.333182008922302,0.333182008922302,47.9782092848115,1.25238167879258,3.20573768696429,106,0,0,106,0.332657609924104,0.0755134557405199,74.8420831287728,0.779959113151661
"baseline-posterior",35,35,"legacy","bracelet",77,50,0.8125,0.333428770595435,0.333428770595435,48.0137429657426,1.99287221781715,3.25257426446003,77,0,0,77,0.332657609924104,0.111047136671566,165.380269853464,1.72221805297976
"baseline-posterior",36,36,"population","control",101,34,0.442354141506684,0.306028131998667,0.337677736208243,32434.6219182741,1.24736100170387,3.18966975273969,101,0,0,101,0.336101854061478,151.36663196106,49385.7155247875,0.761311718835897
"baseline-posterior",36,36,"population","bracelet",81,48,0.717809103402324,0.322139699718778,0.337535644914996,32420.9737653752,1.78890173125686,3.2766433130779,81,0,0,81,0.336101854061478,137.718479062092,92151.438763858,1.42117012633152
"baseline-posterior",36,36,"legacy","control",106,29,0.465277777777778,0.337811828366486,0.337811828366486,48.644903284774,1.2558867123753,3.20578151406565,106,0,0,106,0.335482814911446,0.335377937525784,70.3978050143919,0.723588703653839
"baseline-posterior",36,36,"legacy","bracelet",84,44,0.722222222222222,0.336772033130124,0.336772033130124,48.4951727707379,1.79088254025524,3.2766433130779,84,0,0,84,0.335482814911446,0.185647423489698,139.646969267682,1.4398027812775
"baseline-posterior",37,37,"population","control",101,34,0.442354141506684,0.295345006823885,0.325003620553904,31217.2477614436,1.24736100170387,3.18966975273969,101,0,0,101,0.324425623569987,55.5177662992501,48362.53357591,0.774612386484028
"baseline-posterior",37,37,"population","bracelet",72,54,0.860190313580144,0.319006540518632,0.324710724137736,31189.1144748778,2.18541202305652,3.33641391132272,72,0,0,72,0.324425623569987,27.3844797334714,118936.591311071,1.90670035545369
"baseline-posterior",37,37,"legacy","control",106,29,0.465277777777778,0.325024841859712,0.325024841859712,46.8035772277985,1.25339703308763,3.20573768696429,106,0,0,106,0.323856918919224,0.168180903430304,69.4235305156282,0.741647696902907
"baseline-posterior",37,37,"legacy","bracelet",73,53,0.861111111111111,0.325228540340214,0.325228540340214,46.8329098089908,2.16756662896257,3.30904136595917,73,0,0,73,0.323856918919224,0.197513484622597,179.872324937288,1.9203624723608
"baseline-posterior",38,38,"population","control",102,33,0.431839003872902,0.306585446089673,0.332528563998252,31940.0336291601,1.22857201306182,3.18460428668241,102,0,0,102,0.33131059302763,116.988547670266,53237.727170272,0.833401238526996
"baseline-posterior",38,38,"population","bracelet",80,49,0.721723649689751,0.318801929762658,0.332432610437109,31930.8170977051,1.82218453203293,3.27297399145503,80,0,0,80,0.33131059302763,107.772016215265,97649.1910272321,1.52907441623613
"baseline-posterior",38,38,"legacy","control",107,29,0.458333333333333,0.333309193855693,0.333309193855693,47.9965239152198,1.22980607934852,3.12922663651524,107,0,0,107,0.330831998312881,0.356716158164986,76.8090526787001,0.800152244508104
"baseline-posterior",38,38,"legacy","bracelet",83,45,0.736111111111111,0.331766141053802,0.331766141053802,47.7743243117475,1.82636083358752,3.20998882267476,83,0,0,83,0.330831998312881,0.134516554692617,147.563659730603,1.54438248846481
"baseline-posterior",39,39,"population","control",102,33,0.43343189105901,0.304494913543199,0.328876262572604,31589.2227726237,1.22533492023892,3.18966975273969,102,0,0,102,0.327110007259553,169.652355329159,52192.0339048531,0.826105065650499
"baseline-posterior",39,39,"population","bracelet",78,51,0.753841669095906,0.313902033965022,0.328131435800364,31517.6806714966,1.88012237225117,3.27297399145503,78,0,0,78,0.327110007259553,98.110254202038,99425.8598075263,1.577302924727
"baseline-posterior",39,39,"legacy","control",107,29,0.458333333333333,0.32891609034546,0.32891609034546,47.3639170097462,1.22980607934852,3.12922663651524,107,0,0,107,0.326639203125847,0.327871759624259,75.9295740997927,0.801555053862716
"baseline-posterior",39,39,"legacy","bracelet",81,48,0.770833333333333,0.327793730125994,0.327793730125994,47.2022971381431,1.88223605459878,3.2766433130779,81,0,0,81,0.326639203125847,0.166251888021115,149.613096500718,1.58480736713785
"baseline-posterior",40,40,"population","control",102,36,0.446633073751718,0.311141318333746,0.338597867337029,32523.0023534563,1.21981635814243,3.12435248609775,102,0,0,102,0.337002629214273,153.225812166955,54159.5320942475,0.832634261524318
"baseline-posterior",40,40,"population","bracelet",74,54,0.829165452046808,0.328777040950827,0.337824005806517,32448.6714057276,2.03853864336531,3.2766433130779,74,0,0,74,0.337002629214273,78.8948644382326,115409.800664809,1.77834400708989
"baseline-posterior",40,40,"legacy","control",107,29,0.458333333333333,0.338867633144027,0.338867633144027,48.7969391727398,1.22980607934852,3.12922663651524,107,0,0,107,0.336502930253038,0.340517216302324,76.9718776263737,0.78869575562819
"baseline-posterior",40,40,"legacy","bracelet",76,51,0.826388888888889,0.337539401775564,0.337539401775564,48.6056738556812,2.03500128617738,3.25257426446003,76,0,0,76,0.336502930253038,0.149251899243687,174.831717197351,1.79847025386848
"baseline-posterior",41,41,"population","control",101,34,0.442354141506684,0.298154865169437,0.327902972453834,31495.7363101357,1.24736100170387,3.18966975273969,101,0,0,101,0.326884903195456,97.7875884057903,48940.4334835098,0.776937440064867
"baseline-posterior",41,41,"population","bracelet",73,53,0.828925998417524,0.318967430953051,0.32862000374586,31564.6085997974,2.08712178486009,3.28719386956715,73,0,0,73,0.326884903195456,166.65987806745,113668.164035999,1.80056349624321
"baseline-posterior",41,41,"legacy","control",106,29,0.465277777777778,0.327604905248601,0.327604905248601,47.1751063557986,1.2572779943984,3.20573768696429,106,0,0,106,0.326310288565546,0.186424802359973,70.2485040715199,0.744550563825971
"baseline-posterior",41,41,"legacy","bracelet",74,53,0.854166666666667,0.326724089995846,0.326724089995846,47.0482689594018,2.1020671452199,3.29489158085168,74,0,0,74,0.326310288565546,0.0595874059632351,173.417563207532,1.84297496000517
"baseline-posterior",42,42,"population","control",101,34,0.442354141506684,0.292178453597276,0.320480072661215,30782.7519392551,1.24736100170387,3.18966975273969,101,0,0,101,0.320189464191079,27.9135247735758,48622.7019031632,0.789771850143751
